ConfYear,ConfLocation,ConfDivision,ChoirTitle,ChoirType,CondFName1,CondMName1,CondLName1,CondFName2,CondMName2,CondLName2,School/Org,City1,State/Provience,Country,ChDivision,CondGender1,CondGender2,ChDistance,HBCU,GALA
2017,"Minneapolis, MN",MW,"Bellevue College Vocal Jazz Ensemble ""Celebration""",College,Thomas,,Almli,,,,,Bellevue,WA,U.S.,NW,m,,1650,,
2017,"Minneapolis, MN",MW,Last Call,Community,Kelly,,Kunz,,,,,Bellevue,WA,U.S.,NW,m,,1650,,
2017,"Minneapolis, MN",MW,Viterbo University Platinum Edition,College,Nancy,,Allen,,,,,La Crosse,WI,U.S.,NC,f,,160,,
2017,"Minneapolis, MN",MW,The United States Navy Band Sea Chanters Chorus,Community,Adam,,Taylor,,,,,"Washington, D.C.",,U.S.,E,m,,1106,,
2017,"Minneapolis, MN",MW,Eric Whitacre Singers,International,Eric,,Whitacre,,,,,London,,England,,m,,,,
2017,"Minneapolis, MN",MW,Hamilton Children's Choir,International,Zimfira,,Poloz,,,,,Hamilton,,Canada,,f,,,,
2017,"Minneapolis, MN",MW,Inner Mongolian Children's Choir,International,Yalungerile,,,,,,,Inner Mongolia,,China,,f,,,,
2017,"Minneapolis, MN",MW,Kammerchor Stuttgart,International,Frieder,,Bernius,,,,,Stuttgart,,Germany,,m,,,,
2017,"Minneapolis, MN",MW,Orphei Drangar,International,Cecilia,Rydinger,Alin,,,,,Uppsala,,Sweden,,f,,,,
2017,"Minneapolis, MN",MW,Ringmasters,International,,,,,,,,Stockholm,,Sweden,,,,,,
2017,"Minneapolis, MN",MW,Voz en Punto,International,Jose,Galvan,Cantaneda,,,,,Mexico City,,Mexico,,m,,,,
2019,"Kansas City, MO",SW,The Aeolians of Oakwood University,College,Jason,Max,Ferdinand,,,,,Huntsville,AL,U.S.,S,M,,669,Y,
2019,"Kansas City, MO",SW,Vestavia Hills High School Just Singin',High School,Megan,,Wicks-Rudolph,,,,,Vestavia Hills,AL,U.S.,S,F,,753,,
2019,"Kansas City, MO",SW,Southwest Junior High School Select Men,Middle School,Alan,,Showalter,,,,,Springdale,AR,U.S.,SW,M,,227,,
2019,"Kansas City, MO",SW,Vancouver Youth Choir,International,Carrie,,Tennant,,,,,Vancouver,British Columbia,Canada,,F,,,,
2019,"Kansas City, MO",SW,Sacramento State University Vox Now,College,Gaw,Vang,Williams,,,,,Sacramento,CA,U.S.,W,F,,1717,,
2019,"Kansas City, MO",SW,"The Westminster Chorus (Westminster, CA Chapter: Barbershop Harmony Society)",Community,Justin,,Miller,,,,,Westminster,CA,U.S.,W,M,,1621,,
2019,"Kansas City, MO",SW,Cantabile Youth Singers of Silicon Valley Vocalise,Community,Elena,,Sharkova,,,,,Los Altos,CA,U.S.,W,F,,1842,,
2019,"Kansas City, MO",SW,Kantorei of Denver,Community,Joel,M.,Rinsema,,,,,Denver,CO,U.S.,SW,M,,604,,
2019,"Kansas City, MO",SW,United States Air Force Singing Sergeants,Community,Philip,R.,Emory,,,,,Washington,DC,U.S.,E,M,,1076,,
2019,"Kansas City, MO",SW,Tallahassee Community Chorus,Community,André,J.,Thomas,,,,,Tallahassee,FL,U.S.,S,M,,1044,,
2019,"Kansas City, MO",SW,University High School Honor Choir,High School,Yelitza,,Greene,,,,,Orlando,FL,U.S.,S,F,,1238,,
2019,"Kansas City, MO",SW,Iowa State University Iowa State Singers,College,James,,Rodde,,,,,Ames,IA,U.S.,NC,M,,230,,
2019,"Kansas City, MO",SW,Valley High School Vocalese,High School,Haley,,Gibbons,,,,,West Des Moines,IA,U.S.,NC,F,,183,,
2019,"Kansas City, MO",SW,Urbandale High School Urbandale Singers,High School,Ted,,Brimeyer,,,,,Urbandale,IA,U.S.,NC,M,,193,,
2019,"Kansas City, MO",SW,Lorelei Ensemble,Community,Beth,,Willer,,,,,Boston,MA,U.S.,E,F,,1434,,
2019,"Kansas City, MO",SW,Unity Church-Unitarian Unity Singers,Church,Ruth,,Palmer,,,,,St. Paul,MN,U.S.,NC,F,,441,,
2019,"Kansas City, MO",SW,Angelica Cantanti Youth Choir Treble Singers,Community,Philip,,Brown,,,,,Bloomington,MN,U.S.,NC,M,,426,,
2019,"Kansas City, MO",SW,University of Missouri-Kansas City Conservatory Singers,College,Robert,H.,Bode,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,University of Missouri-Kansas City Conservatory Concert Choir,College,Charles,,Robinson,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Missouri State University Chorale,College,Cameron,F.,LaBarr,,,,,Springfield,MO,U.S.,SW,M,,166,,
2019,"Kansas City, MO",SW,Central Methodist University,College,Claude,R.,Westfall,,,,,Fayette,MO,U.S.,SW,M,,117,,
2019,"Kansas City, MO",SW,Harris Stowe State University Concert Chorale,College,Robert,,McNichols Jr.,,,,,St. Louis,MO,U.S.,SW,M,,248,,
2019,"Kansas City, MO",SW,Lincoln University Vocal Ensemble,College,Michelle,,Gamblin-Green,,,,,Jefferson City,MO,U.S.,SW,F,,157,,
2019,"Kansas City, MO",SW,Mineral Area Community College MAC Singers,College,Harry,,Cecil,,,,,Park Hills,MO,U.S.,SW,M,,298,,
2019,"Kansas City, MO",SW,William Jewell College Concert Choir,College,Anthony,J.,Maglione,,,,,Park Hills,MO,U.S.,SW,M,,298,,
2019,"Kansas City, MO",SW,University of Missouri-Columbia University Singers,College,R. Paul,,Crabb,,,,,Columbia,MO,U.S.,SW,M,,126,,
2019,"Kansas City, MO",SW,Allegro Choirs of Kansas City,Community,Christy,,Elsner,,,,,Kansas City,MO,U.S.,SW,F,,0,,
2019,"Kansas City, MO",SW,Kantorei KC,Community,Chris,,Munce,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Isaac Cates & Ordained,Community,Issac,,Cates,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Heartland Men's Chorus,Community,Dustin,,Cates,,,,,Kansas City,MO,U.S.,SW,M,,0,,Y
2019,"Kansas City, MO",SW,Kansas City Symphony,Community,Michael,,Stern,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Kansas City Symphony Chorus,Community,Charles,,Bruffy,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Central Standard Chorus (Kansas City Metro Chapter: Barbershop Harmony Society),Community,Robert,,Mance,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Kansas City Chorale,Community,Charles,,Bruffy,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Spire Chamber Ensemble,Community,Ben A.,,Spalding,,,,,Kansas City,MO,U.S.,SW,M,,0,,
2019,"Kansas City, MO",SW,Children's Honor Choir,Honor,Emily,,Ellsworth,,,,,,,U.S.,,F,,,,
2019,"Kansas City, MO",SW,Middle School/Junior High Honor Choir,Honor,Derrick,,Fox,,,,,,,U.S.,,M,,,,
2019,"Kansas City, MO",SW,High School/Collegiate TTBB Honor Choir,Honor,Jefferson,,Johnson,,,,,,,U.S.,,M,,,,
2019,"Kansas City, MO",SW,High School/Collegiate SSAA Honor Choir,Honor,Sandra,,Snow,,,,,,,U.S.,,F,,,,
2019,"Kansas City, MO",SW,Hernando Middle School Girls' Choir,Middle School,J. Reese,,Norris,,,,,Hernando,MS,U.S.,S,M,,475,,
2019,"Kansas City, MO",SW,Westminster Choir,College,Joe,,Miller,,,,,Princeton,NJ,U.S.,E,M,,1158,,
2019,"Kansas City, MO",SW,Del Webb Middle School Concert Choir,Middle School,Jennifer,,Lowry,,,,,Henderson,NV,U.S.,W,F,,1366,,
2019,"Kansas City, MO",SW,Capital University Chapel Choir,College,Lynda,R.,Hasseler,,,,,Columbus,OH,U.S.,C,F,,657,,
2019,"Kansas City, MO",SW,Miami University Men's Glee Club,College,Jeremy,D.,Jones,,,,,Oxford,OH,U.S.,C,M,,568,,
2019,"Kansas City, MO",SW,Seraphic Fire,Community,Patrick,Dupré,Quigley,,,,,Columbus,OH,U.S.,C,M,,657,,
2019,"Kansas City, MO",SW,South Salem High School Symphonic Choir,High School,William,,McLean,,,,,Salem,OR,U.S.,NW,M,,1840,,
2019,"Kansas City, MO",SW,North Penn High School Chamber Singers,High School,Matthew,,Klenk,,,,,Lansdale,PA,U.S.,E,M,,1126,,
2019,"Kansas City, MO",SW,Roosevelt High School Executive Suite,High School,Robyn,Starks,Holcomb,,,,,Sioux Falls,SD,U.S.,NC,F,,364,,
2019,"Kansas City, MO",SW,Baylor University Men's Choir,College,Randall,,Bradley,,,,,Waco,TX,U.S.,SW,M,,635,,
2019,"Kansas City, MO",SW,Texas Woman's University Concert Choir,College,Joni,,Jenson,,,,,Denton,TX,U.S.,SW,F,,515,,
2019,"Kansas City, MO",SW,Grand Prairie Fine Arts Academy Treble Singers,High School,Joel,,Duarte,,,,,Grand Prairie,TX,U.S.,SW,M,,553,,
2019,"Kansas City, MO",SW,Plano East High School Varsity Male Chorus,High School,Daniel,,Knight,,,,,Plano,TX,U.S.,SW,M,,487,,
2019,"Kansas City, MO",SW,Vandegrift High School Chorale Women,High School,Michael,,Zook,,,,,Austin,TX,U.S.,SW,M,,733,,
2019,"Kansas City, MO",SW,Young Junior High School Concert Choir,Middle School,Christi,,Jones,,,,,Arlington,TX,U.S.,SW,F,,557,,
2019,"Kansas City, MO",SW,Artie Henry Middle School Varsity Treble Choir,Middle School,Amanda,,Ransom,,,,,Cedar Park,TX,U.S.,SW,F,,728,,
2019,"Kansas City, MO",SW,Brigham Young University Singers,College,Andrew,,Crane,,,,,Provo,UT,U.S.,W,M,,1083,,
2019,"Kansas City, MO",SW,Lawrence University Cantala (Lawrence University Women's Choir),College,Phillip,A.,Swan,,,,,Appleton,WI,U.S.,NC,M,,595,,
2019,"Kansas City, MO",SW,St. Stanislav Girls' Choir Slovenia,International,Helena,Fojkar,Zupančič,,,,,Ljubljana,,Slovenia,,F,,,,
2019,"Kansas City, MO",SW,Ansan City Choir,International,Shin-Hwa,,Park,,,,,Ansan,,South Korea,,M,,,,
2019,"Kansas City, MO",SW,Nairobi Chamber Choir,International,Ken,,Wakia,,,,,Nairobi,,Kenya,,M,,,,
2019,"Kansas City, MO",SW,Voz En Punto,International,José,,Galván,,,,,Mexico City,,Mexico,,M,,,,
2019,"Kansas City, MO",SW,Müller Chamber Choir,International,Meng-Hsien,,Peng,,,,,,,Taiwan,,F,,,,
2021,"Dallas, TX (Virtual)",SW,California State University-Long Beach Bob Cole Chamber Choir,College,Jonathan,,Talberg,,,,California State University-Long Beach,Long Beach,CA,U.S.,W,M,,1443,,
2021,"Dallas, TX (Virtual)",SW,California State University-Long Beach Pacific Standard Time,College,Christine,Helferich,Guter,,,,California State University-Long Beach,Long Beach,CA,U.S.,W,F,,1443,,
2021,"Dallas, TX (Virtual)",SW,Hour of Power Choir,Community,Irene,,Messoloras,,,,,Garden Grove,CA,U.S.,W,F,,1425,,
2021,"Dallas, TX (Virtual)",SW,La Cañada High School Chambers Singers,High School,Jeff,,Brookey,,,,,La Cañada,CA,U.S.,W,M,,1434,,
2021,"Dallas, TX (Virtual)",SW,Mount San Antonio College Chamber Singers,College,Bruce,,Rogers,,,,Mount San Antonio College,Walnut,CA,U.S.,W,M,,1413,,
2021,"Dallas, TX (Virtual)",SW,Riverside City College Chamber Singers,College,John,,Byun,,,,Riverside City College,Riverside,CA,U.S.,W,M,,1383,,
2021,"Dallas, TX (Virtual)",SW,San Diego Women's Chorus,Community,Kathleen,,Hansen,,,,,San Diego,CA,U.S.,W,F,,1358,,Y
2021,"Dallas, TX (Virtual)",SW,Olympia High School Bella Voce,High School,J. Christine,,Le,,,,,Orlando,FL,U.S.,S,F,,1084,,
2021,"Dallas, TX (Virtual)",SW,Georgia State University University Singers,College,Deanna,,Joseph,,,,Georgia State University,Atlanta,GA,U.S.,S,F,,781,,
2021,"Dallas, TX (Virtual)",SW,Our Song: The Atlanta Gay and Lesbian Chorus,Community,Robert,,Glor,,,,,Atlanta,GA,U.S.,S,M,,781,,Y
2021,"Dallas, TX (Virtual)",SW,University of Hawaii-Mānoa Nā Wai Chamber Choir,College,Jace,,Saplan,,,,University of Hawaii-Mānoa,Honolulu,HI,U.S.,W,M,,3787,,
2021,"Dallas, TX (Virtual)",SW,East High School Headliners,High School,Thomas,,Hales,,,,,Sioux City,IA,U.S.,NC,M,,757,,
2021,"Dallas, TX (Virtual)",SW,Indiana University Singing Hoosiers,College,Chris,,Albanese,,,,,Bloomington,IN,U.S.,C,M,,870,,
2021,"Dallas, TX (Virtual)",SW,Rutgers University Glee Club,College,Patrick,,Gardner,,,,Rutgers University,New Brunswick,NJ,U.S.,E,M,,1524,,
2021,"Dallas, TX (Virtual)",SW,Oregon State University Bella Voce,College,Sandra,,Babb,,,,,Corvallis,OR,U.S.,NW,F,,2032,,
2021,"Dallas, TX (Virtual)",SW,Portland State University Chamber Choir,College,Ethan,,Sperry,,,,Portland State University,Portland,OR,U.S.,NW,M,,2018,,
2021,"Dallas, TX (Virtual)",SW,West Chester University Concert Choir,College,David P.,,DeVenney,,,,West Chester University,West Chester,PA,U.S.,E,M,,1461,,
2021,"Dallas, TX (Virtual)",SW,Austin Gay Men's Chorus,Community,Daniel,,Arredondo II,,,,,Austin,TX,U.S.,SW,M,,195,,Y
2021,"Dallas, TX (Virtual)",SW,Cedar Park High School Varsity Mixed Choir,High School,Lisa,Sunset,Holt,,,,,Cedar Park,TX,U.S.,SW,F,,183,,
2021,"Dallas, TX (Virtual)",SW,Dallas Chamber Choir,Community,Jon L.,,Culpepper,,,,,Dallas,TX,U.S.,SW,M,,0,,
2021,"Dallas, TX (Virtual)",SW,Duncanville High School A Capella Men's Choir,High School,Jesse,,Cannon II,,,,,Duncanville,TX,U.S.,SW,M,,13,,
2021,"Dallas, TX (Virtual)",SW,Fort Worth Academy of Fine Arts Children's Choir of Texas,Children/Elementary,Jackson,,Hill,,,,,Fort Worth,TX,U.S.,SW,M,,32,,
2021,"Dallas, TX (Virtual)",SW,Kinder High School for the Performing and Visual Arts Chorale,High School,Shannon,,Carter,,,,,Houston,TX,U.S.,SW,F,,239,,
2021,"Dallas, TX (Virtual)",SW,Montgomery High School Chorale Women,High School,Heather,,Orr,,,,,Montgomery,TX,U.S.,SW,F,,198,,
2021,"Dallas, TX (Virtual)",SW,Nimitz Middle School Varsity Treble Choir,Middle School,Anne,,Sieloff,,,,,Odessa,TX,U.S.,SW,F,,352,,
2021,"Dallas, TX (Virtual)",SW,St. John Church Music Ministry,Community,Clark W.,,Joseph,,,,,Grand Prairie,TX,U.S.,SW,M,,14,,
2021,"Dallas, TX (Virtual)",SW,Smithfield Middle School Raider Chorale,Middle School,Jennie,,Crawford,,,,,North Richland Hills,TX,U.S.,SW,F,,29,,
2021,"Dallas, TX (Virtual)",SW,Trinity Springs Middle School Varsity Tenor-Bass Choir,Middle School,Clinton,,Hardy,,,,,Keller,TX,U.S.,SW,M,,33,,
2021,"Dallas, TX (Virtual)",SW,Turtle Creek Chorale,Community,Sean Mikel,,Baugh,,,,,Dallas,TX,U.S.,SW,M,,0,,Y
2021,"Dallas, TX (Virtual)",SW,University of North Texas A Capella Choir,College,Allen,,Hightower,,,,University of North Texas,Denton,TX,U.S.,SW,M,,40,,
2021,"Dallas, TX (Virtual)",SW,University of North Texas University Singers,College,Kristina,Caswell,MacMullen,,,,University of North Texas,Denton,TX,U.S.,SW,F,,40,,
2021,"Dallas, TX (Virtual)",SW,University of North Texas Vox Aquilae,College,Allen,,Hightower,,,,University of North Texas,Denton,TX,U.S.,SW,M,,40,,
2021,"Dallas, TX (Virtual)",SW,Vocal Majority,Community,Greg,,Clancy,Jim,Clancy,,,Dallas,TX,U.S.,SW,M,M,0,,
2021,"Dallas, TX (Virtual)",SW,Sound of Ages,Community,Kameron,,Kavanaugh,,,,,Salt Lake City,UT,U.S.,W,M,,1243,,
2021,"Dallas, TX (Virtual)",SW,Casper Chldren's Chorale,Community,Marcia,,Patton,,,,,Casper,WY,U.S.,NW,F,,1052,,
2021,"Dallas, TX (Virtual)",SW,BBC Singers,International,Bob,,Chilcott,,,,,,,England,,M,,,,
2021,"Dallas, TX (Virtual)",SW,Coro Entrevoces,International,Digna,,Guerra,,,,,,,Cuba,,F,,,,
2021,"Dallas, TX (Virtual)",SW,Formosa Singers,International,Julian Ching-Chun,,Su,,,,,,,Taiwan,,M,,,,
2021,"Dallas, TX (Virtual)",SW,"King's Singers, the",International,,,,,,,,,,England,,,,,,
2021,"Dallas, TX (Virtual)",SW,Toronto Children's Chorus Chamber Choir,International,Elise,,Bradley,,,,,,,Canada,,F,,,,
